Nr,Gebiet,Partei,Prozent,indikator,wert
77,Berlin-Reinickendorf,union,NA,Einwohner.Dichte,2820.6
78,Berlin-Spandau – Charlottenburg Nord,union,NA,Einwohner.Dichte,2636.3
79,Berlin-Steglitz-Zehlendorf,union,NA,Einwohner.Dichte,2791.9
80,Berlin-Charlottenburg-Wilmersdorf,union,NA,Einwohner.Dichte,4860.2
81,Berlin-Tempelhof-Schöneberg,union,NA,Einwohner.Dichte,6286.8
82,Berlin-Neukölln,union,NA,Einwohner.Dichte,7088.6
83,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,union,NA,Einwohner.Dichte,12655.6
84,Berlin-Treptow-Köpenick,union,NA,Einwohner.Dichte,1496.7
85,Berlin-Marzahn-Hellersdorf,union,NA,Einwohner.Dichte,4143.3
86,Berlin-Lichtenberg,union,NA,Einwohner.Dichte,5239.7
87,Aachen I,union,NA,Einwohner.Dichte,1528.7
88,Aachen II,union,NA,Einwohner.Dichte,564.1
89,Heinsberg,union,NA,Einwohner.Dichte,402.1
90,Düren,union,NA,Einwohner.Dichte,279.2
91,Rhein-Erft-Kreis I,union,NA,Einwohner.Dichte,639.9
92,Euskirchen – Rhein-Erft-Kreis II,union,NA,Einwohner.Dichte,225.3
93,Köln I,union,NA,Einwohner.Dichte,2271.2
94,Köln II,union,NA,Einwohner.Dichte,3120.4
95,Köln III,union,NA,Einwohner.Dichte,2476.6
96,Bonn,union,NA,Einwohner.Dichte,2260.1
97,Rhein-Sieg-Kreis I,union,NA,Einwohner.Dichte,473.5
98,Rhein-Sieg-Kreis II,union,NA,Einwohner.Dichte,575.4
99,Oberbergischer Kreis,union,NA,Einwohner.Dichte,297.6
100,Rheinisch-Bergischer Kreis,union,NA,Einwohner.Dichte,646.5
101,Leverkusen – Köln IV,union,NA,Einwohner.Dichte,2374.7
102,Wuppertal I,union,NA,Einwohner.Dichte,2359.2
103,Solingen – Remscheid – Wuppertal II,union,NA,Einwohner.Dichte,1535.7
104,Mettmann I,union,NA,Einwohner.Dichte,1452.2
105,Mettmann II,union,NA,Einwohner.Dichte,968.5
106,Düsseldorf I,union,NA,Einwohner.Dichte,2499.6
107,Düsseldorf II,union,NA,Einwohner.Dichte,3282.6
108,Neuss I,union,NA,Einwohner.Dichte,850.6
109,Mönchengladbach,union,NA,Einwohner.Dichte,1525.2
110,Krefeld I – Neuss II,union,NA,Einwohner.Dichte,890.2
111,Viersen,union,NA,Einwohner.Dichte,528.5
112,Kleve,union,NA,Einwohner.Dichte,251.7
113,Wesel I,union,NA,Einwohner.Dichte,298.1
114,Krefeld II – Wesel II,union,NA,Einwohner.Dichte,1379.8
115,Duisburg I,union,NA,Einwohner.Dichte,2049.1
116,Duisburg II,union,NA,Einwohner.Dichte,2173.4
117,Oberhausen – Wesel III,union,NA,Einwohner.Dichte,2231.6
118,Mülheim – Essen I,union,NA,Einwohner.Dichte,2180
119,Essen II,union,NA,Einwohner.Dichte,3636.8
120,Essen III,union,NA,Einwohner.Dichte,2144.1
121,Recklinghausen I,union,NA,Einwohner.Dichte,1318.5
122,Recklinghausen II,union,NA,Einwohner.Dichte,640.3
123,Gelsenkirchen,union,NA,Einwohner.Dichte,2481.1
124,Steinfurt I – Borken I,union,NA,Einwohner.Dichte,278.3
125,Bottrop – Recklinghausen III,union,NA,Einwohner.Dichte,870.8
126,Borken II,union,NA,Einwohner.Dichte,261.3
127,Coesfeld – Steinfurt II,union,NA,Einwohner.Dichte,194
128,Steinfurt III,union,NA,Einwohner.Dichte,232.6
129,Münster,union,NA,Einwohner.Dichte,1022.3
130,Warendorf,union,NA,Einwohner.Dichte,210.3
131,Gütersloh I,union,NA,Einwohner.Dichte,371.9
132,Bielefeld – Gütersloh II,union,NA,Einwohner.Dichte,1170.8
133,Herford – Minden-Lübbecke II,union,NA,Einwohner.Dichte,584.4
134,Minden-Lübbecke I,union,NA,Einwohner.Dichte,242.8
135,Lippe I,union,NA,Einwohner.Dichte,291.4
136,Höxter – Lippe II,union,NA,Einwohner.Dichte,162
137,Paderborn – Gütersloh III,union,NA,Einwohner.Dichte,252.2
138,Hagen – Ennepe-Ruhr-Kreis I,union,NA,Einwohner.Dichte,887.3
139,Ennepe-Ruhr-Kreis II,union,NA,Einwohner.Dichte,924.5
140,Bochum I,union,NA,Einwohner.Dichte,2673.9
141,Herne – Bochum II,union,NA,Einwohner.Dichte,2605.9
142,Dortmund I,union,NA,Einwohner.Dichte,2246.6
143,Dortmund II,union,NA,Einwohner.Dichte,1958.6
144,Unna I,union,NA,Einwohner.Dichte,730.3
145,Hamm – Unna II,union,NA,Einwohner.Dichte,761.9
146,Soest,union,NA,Einwohner.Dichte,228.1
147,Hochsauerlandkreis,union,NA,Einwohner.Dichte,134.6
148,Siegen-Wittgenstein,union,NA,Einwohner.Dichte,247.9
149,Olpe – Märkischer Kreis I,union,NA,Einwohner.Dichte,241.5
150,Märkischer Kreis II,union,NA,Einwohner.Dichte,444.6
151,Nordsachsen,union,NA,Einwohner.Dichte,97.4
152,Leipzig I,union,NA,Einwohner.Dichte,1621.1
153,Leipzig II,union,NA,Einwohner.Dichte,2228.1
154,Leipzig-Land,union,NA,Einwohner.Dichte,156.5
155,Meißen,union,NA,Einwohner.Dichte,168.6
156,Bautzen I,union,NA,Einwohner.Dichte,116.5
157,Görlitz,union,NA,Einwohner.Dichte,123.1
158,Sächsische Schweiz-Osterzgebirge,union,NA,Einwohner.Dichte,149.6
159,Dresden I,union,NA,Einwohner.Dichte,3612.5
160,Dresden II – Bautzen II,union,NA,Einwohner.Dichte,709.6
161,Mittelsachsen,union,NA,Einwohner.Dichte,147.4
162,Chemnitz,union,NA,Einwohner.Dichte,1124.8
163,Chemnitzer Umland – Erzgebirgskreis II,union,NA,Einwohner.Dichte,242.8
164,Erzgebirgskreis I,union,NA,Einwohner.Dichte,171.4
165,Zwickau,union,NA,Einwohner.Dichte,332.6
166,Vogtlandkreis,union,NA,Einwohner.Dichte,164.5
167,Waldeck,union,NA,Einwohner.Dichte,108.5
168,Kassel,union,NA,Einwohner.Dichte,836.8
169,Werra-Meißner – Hersfeld-Rotenburg,union,NA,Einwohner.Dichte,104.6
170,Schwalm-Eder,union,NA,Einwohner.Dichte,104.9
171,Marburg,union,NA,Einwohner.Dichte,194.2
172,Lahn-Dill,union,NA,Einwohner.Dichte,238.8
173,Gießen,union,NA,Einwohner.Dichte,213.3
174,Fulda,union,NA,Einwohner.Dichte,127.2
175,Main-Kinzig – Wetterau II – Schotten,union,NA,Einwohner.Dichte,150.8
176,Hochtaunus,union,NA,Einwohner.Dichte,308
177,Wetterau I,union,NA,Einwohner.Dichte,318.7
178,Rheingau-Taunus – Limburg,union,NA,Einwohner.Dichte,251
179,Wiesbaden,union,NA,Einwohner.Dichte,1354.5
180,Hanau,union,NA,Einwohner.Dichte,734.1
181,Main-Taunus,union,NA,Einwohner.Dichte,1027.9
182,Frankfurt am Main I,union,NA,Einwohner.Dichte,4289
183,Frankfurt am Main II,union,NA,Einwohner.Dichte,2252.5
184,Groß-Gerau,union,NA,Einwohner.Dichte,587.2
185,Offenbach,union,NA,Einwohner.Dichte,1471.2
186,Darmstadt,union,NA,Einwohner.Dichte,760.7
187,Odenwald,union,NA,Einwohner.Dichte,286.3
188,Bergstraße,union,NA,Einwohner.Dichte,371
189,Eichsfeld – Nordhausen – Kyffhäuserkreis,union,NA,Einwohner.Dichte,97.9
190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,union,NA,Einwohner.Dichte,114.3
191,Jena – Sömmerda – Weimarer Land I,union,NA,Einwohner.Dichte,156.2
192,Gotha – Ilm-Kreis,union,NA,Einwohner.Dichte,138.5
193,Erfurt – Weimar – Weimarer Land II,union,NA,Einwohner.Dichte,634.2
194,Gera – Greiz – Altenburger Land,union,NA,Einwohner.Dichte,184.7
195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis,union,NA,Einwohner.Dichte,92.7
196,Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,union,NA,Einwohner.Dichte,105.3
197,Neuwied,union,NA,Einwohner.Dichte,244.2
198,Ahrweiler,union,NA,Einwohner.Dichte,184.3
199,Koblenz,union,NA,Einwohner.Dichte,404.9
200,Mosel/Rhein-Hunsrück,union,NA,Einwohner.Dichte,96
201,Kreuznach,union,NA,Einwohner.Dichte,144.7
202,Bitburg,union,NA,Einwohner.Dichte,69.4
203,Trier,union,NA,Einwohner.Dichte,215.7
204,Montabaur,union,NA,Einwohner.Dichte,180.7
205,Mainz,union,NA,Einwohner.Dichte,735
206,Worms,union,NA,Einwohner.Dichte,304.6
207,Ludwigshafen/Frankenthal,union,NA,Einwohner.Dichte,999.8
208,Neustadt – Speyer,union,NA,Einwohner.Dichte,329.7
209,Kaiserslautern,union,NA,Einwohner.Dichte,175
210,Pirmasens,union,NA,Einwohner.Dichte,161.2
211,Südpfalz,union,NA,Einwohner.Dichte,238.7
212,Altötting,union,44.0151220325791,Einwohner.Dichte,160.4
213,Erding – Ebersberg,union,39.0669585752239,Einwohner.Dichte,191
214,Freising,union,39.6748440479654,Einwohner.Dichte,180.8
215,Fürstenfeldbruck,union,39.835758156783,Einwohner.Dichte,325.9
216,Ingolstadt,union,41.6943775978998,Einwohner.Dichte,177.3
217,München-Nord,union,28.8280220922977,Einwohner.Dichte,4193.7
218,München-Ost,union,31.4576424236886,Einwohner.Dichte,4732.2
219,München-Süd,union,29.848618719444,Einwohner.Dichte,6379
220,München-West/Mitte,union,29.7878968820582,Einwohner.Dichte,4080.6
221,München-Land,union,37.2745235839928,Einwohner.Dichte,511.9
222,Rosenheim,union,40.538456561125,Einwohner.Dichte,215.3
223,Bad Tölz-Wolfratshausen – Miesbach,union,41.5629243572529,Einwohner.Dichte,112.9
224,Starnberg – Landsberg am Lech,union,38.3021576203201,Einwohner.Dichte,221.2
225,Traunstein,union,44.6286222801564,Einwohner.Dichte,117.1
226,Weilheim,union,42.8706199460916,Einwohner.Dichte,111.3
227,Deggendorf,union,40.5734495389668,Einwohner.Dichte,107.3
228,Landshut,union,39.3971642304924,Einwohner.Dichte,142.3
229,Passau,union,40.542693247352,Einwohner.Dichte,149.8
230,Rottal-Inn,union,42.733838580127,Einwohner.Dichte,96.6
231,Straubing,union,41.8939683480621,Einwohner.Dichte,99.1
232,Amberg,union,42.6454938378031,Einwohner.Dichte,104.1
233,Regensburg,union,37.801713016599,Einwohner.Dichte,227.4
234,Schwandorf,union,41.4348780397068,Einwohner.Dichte,90.9
235,Weiden,union,43.0581649773077,Einwohner.Dichte,81.5
236,Bamberg,union,38.8739630793945,Einwohner.Dichte,233.6
237,Bayreuth,union,41.9405320813771,Einwohner.Dichte,124.1
238,Coburg,union,39.6189197816319,Einwohner.Dichte,152.1
239,Hof,union,38.772249207018,Einwohner.Dichte,137.1
240,Kulmbach,union,43.3929998282441,Einwohner.Dichte,121.5
241,Ansbach,union,40.3576599194235,Einwohner.Dichte,103.8
242,Erlangen,union,35.5649046617358,Einwohner.Dichte,377.9
243,Fürth,union,35.2016539730317,Einwohner.Dichte,205.8
244,Nürnberg-Nord,union,27.6014424929802,Einwohner.Dichte,3328
245,Nürnberg-Süd,union,31.2128754447312,Einwohner.Dichte,1873.8
246,Roth,union,37.7896989894064,Einwohner.Dichte,172.7
247,Aschaffenburg,union,38.3482821632329,Einwohner.Dichte,318.6
248,Bad Kissingen,union,44.609571343649,Einwohner.Dichte,85.8
249,Main-Spessart,union,41.8334305811143,Einwohner.Dichte,125
250,Schweinfurt,union,41.0959080934555,Einwohner.Dichte,164
251,Würzburg,union,37.1535222262537,Einwohner.Dichte,270.2
252,Augsburg-Stadt,union,31.8446372084153,Einwohner.Dichte,1900.9
253,Augsburg-Land,union,41.3626300306311,Einwohner.Dichte,207.2
254,Donau-Ries,union,43.3438219388937,Einwohner.Dichte,107.1
255,Neu-Ulm,union,39.885595423817,Einwohner.Dichte,194.7
256,Oberallgäu,union,41.5493238888794,Einwohner.Dichte,156.7
257,Ostallgäu,union,42.0342976141019,Einwohner.Dichte,141.4
258,Stuttgart I,union,NA,Einwohner.Dichte,2674.7
259,Stuttgart II,union,NA,Einwohner.Dichte,3413.5
260,Böblingen,union,NA,Einwohner.Dichte,636.9
261,Esslingen,union,NA,Einwohner.Dichte,1178.2
262,Nürtingen,union,NA,Einwohner.Dichte,630.5
263,Göppingen,union,NA,Einwohner.Dichte,393.5
264,Waiblingen,union,NA,Einwohner.Dichte,618.2
265,Ludwigsburg,union,NA,Einwohner.Dichte,898.4
266,Neckar-Zaber,union,NA,Einwohner.Dichte,501.3
267,Heilbronn,union,NA,Einwohner.Dichte,388.7
268,Schwäbisch Hall – Hohenlohe,union,NA,Einwohner.Dichte,133.5
269,Backnang – Schwäbisch Gmünd,union,NA,Einwohner.Dichte,288
270,Aalen – Heidenheim,union,NA,Einwohner.Dichte,184.7
271,Karlsruhe-Stadt,union,NA,Einwohner.Dichte,1774.2
272,Karlsruhe-Land,union,NA,Einwohner.Dichte,391.3
273,Rastatt,union,NA,Einwohner.Dichte,320.4
274,Heidelberg,union,NA,Einwohner.Dichte,1037.8
275,Mannheim,union,NA,Einwohner.Dichte,2109.4
276,Odenwald – Tauber,union,NA,Einwohner.Dichte,113.2
277,Rhein-Neckar,union,NA,Einwohner.Dichte,371
278,Bruchsal – Schwetzingen,union,NA,Einwohner.Dichte,526.6
279,Pforzheim,union,NA,Einwohner.Dichte,473.9
280,Calw,union,NA,Einwohner.Dichte,162.8
281,Freiburg,union,NA,Einwohner.Dichte,692.9
282,Lörrach – Müllheim,union,NA,Einwohner.Dichte,275.9
283,Emmendingen – Lahr,union,NA,Einwohner.Dichte,240.1
284,Offenburg,union,NA,Einwohner.Dichte,248.7
285,Rottweil – Tuttlingen,union,NA,Einwohner.Dichte,182.3
286,Schwarzwald-Baar,union,NA,Einwohner.Dichte,181.8
287,Konstanz,union,NA,Einwohner.Dichte,342.7
288,Waldshut,union,NA,Einwohner.Dichte,132.1
289,Reutlingen,union,NA,Einwohner.Dichte,258.2
290,Tübingen,union,NA,Einwohner.Dichte,343.4
291,Ulm,union,NA,Einwohner.Dichte,213
292,Biberach,union,NA,Einwohner.Dichte,127.4
293,Bodensee,union,NA,Einwohner.Dichte,271.1
294,Ravensburg,union,NA,Einwohner.Dichte,193.7
295,Zollernalb – Sigmaringen,union,NA,Einwohner.Dichte,150.4
296,Saarbrücken,union,NA,Einwohner.Dichte,829.3
297,Saarlouis,union,NA,Einwohner.Dichte,297.8
298,St. Wendel,union,NA,Einwohner.Dichte,270.3
299,Homburg,union,NA,Einwohner.Dichte,442.9
